,INSP_UNIT_MAKE,0,1,2,3,4,5,6,7,total_count
3788,ZIEMN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3466,UDT,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
643,COCH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
51,AIRTO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
1588,INTN,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
3756,WTCO,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
635,CMWC,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
49,AIRS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1561,INDU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3044,STRYK,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
636,CNMI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
3461,TYRSOL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
638,CNTL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
686,CORNE,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
38,ADRSN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3041,STRON,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
35,ACTN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
33,ACTD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3465,UDMP,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
1571,INMT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
681,CORA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
680,COPP,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
25,ABUT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
3035,STRK,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
3106,SVAC,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
616,CLMC,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1441,HHTRL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1353,GREE,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
589,CHTR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
161,ARRT,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
159,ARNG,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1342,GRAF,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
157,ARMR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
746,CRRN,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
3152,TAX,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
745,CROT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
1352,GREB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
3150,TASP,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
3692,WILK,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
156,ARMOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
727,CRII,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
740,CRONKI,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3147,TARG,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3503,USCAR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
3437,TWAMC,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
3706,WINN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
1368,GRTL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
594,CHWT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1340,GOOSE,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1332,GOLA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
735,CROH,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
3177,TEX P,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
577,CHEX,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
181,ATTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
757,CSMM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
3688,WILA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1291,GE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
579,CHII,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
1301,GENR,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
756,CSMC,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1305,GERR,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
175,ATLAS,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
170,ATC,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3173,TETO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1315,GLENN,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1317,GLLTY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3171,TERX,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
1320,GLOBE,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1321,GLOM,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3431,TUFC,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3433,TUFFB,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
171,ATCO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
1371,GSCR,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3699,WILSO,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1375,GUER,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1421,HEART,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
604,CLAA,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
110,AMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1412,HAWN,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
732,CRMT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
3496,UNPUB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1406,HAULF,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1416,HCKN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
116,AMT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1401,HASO,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
728,CRIT,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1420,HEAR,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1408,HAULM,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
3127,TAHO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3122,T-MAN,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
126,ANDR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
3114,SWEM,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1424,HEFT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
1430,HELT,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3711,WISG,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
104,AMET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3501,USAV,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
127,ANDRS,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3507,UTAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3505,USTS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2695,REDLI,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3529,VACUMM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2683,RDC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3497,UNRAH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3476,UNEX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3522,VAC-T,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2728,RENAG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3477,UNI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2727,REN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3511,UTI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2726,REMOL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2685,RDCPR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3526,VACG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2693,REDA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3516,UTLC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3521,V7853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3499,UNVE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3533,VALLE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3532,VALDZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3489,UNKN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2718,RELNC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3483,UNIN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2709,REITI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3502,USBLT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3538,VANAT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2701,REI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3490,UNKNO,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3518,UTLT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3491,UNKNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3519,UTLTY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3493,UNKNW,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3517,UTLO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3520,UXT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2689,RDLCP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3531,VALDE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3504,USJET,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3530,VAGA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2708,REITE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3482,UNIM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2703,REIK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3498,UNTRK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3534,VALT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2722,REMH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2998,STECO,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2644,RAMCO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2681,RDBOS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3722,WLDIT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3710,WISE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3712,WITA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3713,WITC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3715,WK MA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3718,WKMC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3719,WKMM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3721,WLCRG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2587,PT WO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3683,WHTN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3723,WLDT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2585,PT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3725,WLMO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2583,PRTN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3727,WLTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3730,WOLM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3733,WOODL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3708,WINST,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2592,PTRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3704,WILZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3703,WILY,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3685,WICH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3686,WICK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3687,WICT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3689,WILC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2610,QS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2607,QALT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2606,PUZE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3690,WILCX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3691,WILDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3694,WILLI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3696,WILO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3697,WILR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2598,PTWIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2597,PTV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3700,WILSON,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2579,PROTO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3734,WOOM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2577,PROP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2565,PRIST,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2564,PRIME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3769,XHYS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2563,PRIJ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2562,PRIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2561,PREV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3770,XKFY8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2560,PREO,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3778,XPO L,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3779,XTRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2557,PREI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3780,XYZ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3782,YOUN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3785,ZELIG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2553,PRCIS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2552,PRC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3767,X-ON,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3766,X-L S,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3737,WORKC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2567,PRLE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3739,WORR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3740,WPAR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3741,WRCRT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3742,WRGT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3749,WSTN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2573,PROA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2572,PRO-F,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3753,WSTST,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3755,WTCI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2569,PRO,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3757,WTLL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3758,WTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3759,WTRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3760,WTS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3765,WYMOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3684,WIB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2613,QUA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3549,VAR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3596,W S,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2663,RANM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3579,VNTU,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3589,VOVL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3592,VSTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3594,VW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2657,RANCH KING,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3595,VWTC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2653,RAMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3682,WHOLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3598,WABAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3600,WABASH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3601,WABSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2649,RAMN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3605,WAGNE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3606,WAGNR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3607,WALE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3578,VNTGE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2665,RAPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2667,RAVN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3572,VNCA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3550,VCTRN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3553,VERME,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2677,RCHS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2676,RC TR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3555,VESE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3557,VIC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2674,RBOSS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2672,RBIGB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3564,VIPER,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3565,VIS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2671,RB MA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2670,RAYI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3568,VM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3570,VMP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3571,VN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3611,WALKE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3613,WALLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3615,WALLYMO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3652,WERG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3658,WESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3662,WESTC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2626,R&R T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2624,R&B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3667,WET,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2622,QUS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3670,WGM,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2621,QUIC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2620,QUCA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3671,WGM VBBTR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3672,WHEEL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3674,WHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2617,QUALT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2616,QUALITY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3680,WHIY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2630,RAEN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2631,RAES,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3616,WALMO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3651,WELLS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3619,WALTN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3621,WAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3625,WAND,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3474,ULTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3631,WARRE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3632,WATR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3633,WATS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2641,RAM VBBTK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3634,WCMS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3637,WE/S,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2639,RAM 4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3640,WEBE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3642,WEER,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2638,RAM 3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3643,WEG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3475,UNAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3401,TRU T,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3473,ULTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3198,THOM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3182,TEXASMADE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2914,SIMT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3187,TEXPR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2912,SIGN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3189,TFBY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3191,THAT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3192,THBT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3196,THMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2909,SIER,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3143,TANKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3199,THON,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3200,THRUW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3201,TI/BR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3202,TIAK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2907,SHWM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3205,TIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2905,SHTL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3212,TIPLE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
